"word_0";"freq";"freq_CI_bottom";"freq_CI_upper";"ipm";"ipm_CI_bottom";"ipm_CI_upper";"hits";"hits_CI_bottom";"hits_CI_upper"
"свой";"0.004509";"0.0043795747707836745";"0.004642232171042778";"4509.0";"4379.5747707836745";"4642.232171042778";"79381.206522";"77102.66785498329";"81726.76662067403"
"из";"0.004363";"0.0042357090852142105";"0.004494098978355132";"4363.0";"4235.70908521421";"4494.098978355132";"76810.86805399999";"74569.90411632312";"79118.87317168285"
"весь";"0.004345";"0.0042179747090407855";"0.004475833492825626";"4345.0";"4217.9747090407855";"4475.833492825626";"76493.97701";"74257.68939519615";"78797.30823953773"
"за";"0.004181";"0.004056420968896465";"0.004309388493009906";"4181.0";"4056.4209688964647";"4309.388493009907";"73606.747498";"71413.52642983846";"75867.034363972"
"все";"0.00415";"0.004025888797466317";"0.004277920902618339";"4150.0";"4025.888797466317";"4277.920902618339";"73060.9907";"70876.00578094476";"75313.04561000821"
"который";"0.004013";"0.0038909777906378546";"0.004138832962041157";"4013.0";"3890.9777906378545";"4138.832962041156";"70649.097754";"68500.88968089128";"72864.39434904636"
"от";"0.003791";"0.0036724409921730693";"0.00391337146616979";"3791.0";"3672.4409921730694";"3913.37146616979";"66740.774878";"64653.53666878443";"68895.13163746419"
"о";"0.003742";"0.0036242190982800166";"0.003863593736538196";"3742.0";"3624.2190982800166";"3863.593736538196";"65878.127036";"63804.58742992739";"68018.79182019166"
"так";"0.003696";"0.0035789542654197917";"0.0038168589228242634";"3696.0";"3578.9542654197917";"3816.858922824263";"65068.294367999995";"63007.697422062825";"67196.02271413869"
"же";"0.003378";"0.0032661682939193575";"0.0034936473375729122";"3378.0";"3266.1682939193574";"3493.6473375729124";"59469.885924";"57501.08225221133";"61505.8640095167"
"ты";"0.003219";"0.0031098683498741223";"0.0033319485032422542";"3219.0";"3109.868349874123";"3331.948503242254";"56670.681702";"54749.412671898215";"58659.146652593074"
"человек";"0.003175";"0.003066627362820237";"0.0032871898283556404";"3175.0";"3066.627362820237";"3287.18982835564";"55896.05915";"53988.152586837314";"57871.167585211086"
"вы";"0.003149";"0.003041078366713592";"0.003260739024224719";"3149.0";"3041.078366713592";"3260.7390242247193";"55438.327642";"53538.36102853806";"57405.49964433958"
"сказать";"0.003074";"0.002967389970114785";"0.0031844279970613116";"3074.0";"2967.389970114785";"3184.4279970613115";"54117.948292";"52241.07253248905";"56062.03958508822"
"один";"0.002957";"0.0028524687300570035";"0.0030653501360500403";"2957.0";"2852.4687300570035";"3065.3501360500404";"52058.156506";"50217.87743583989";"53965.66693546885"
"тот";"0.002898";"0.002794532728421641";"0.0030052865909924614";"2898.0";"2794.532728421641";"3005.2865909924612";"51019.458084";"49197.91076676123";"52908.24474104456"
"мочь";"0.002895";"0.002791587120473053";"0.0030022322219905606";"2895.0";"2791.587120473053";"3002.2322219905604";"50966.64291";"49146.05316798108";"52854.47239761269"
"его";"0.002851";"0.0027483881590741914";"0.002957431521448923";"2851.0";"2748.388159074191";"2957.431521448923";"50192.020358";"48385.53294701436";"52065.75346613653"
"год";"0.002678";"0.002578599771604539";"0.00278122123810707";"2678.0";"2578.599771604539";"2781.22123810707";"47146.345324";"45396.39853788466";"48963.56120770678"
"еще";"0.002624";"0.0025256235259907213";"0.0027261978986120937";"2624.0";"2525.623525990721";"2726.1978986120935";"46195.672192";"44463.748661231155";"47994.872124544025"
"только";"0.002623";"0.002524642583995484";"0.0027251788482905016";"2623.0";"2524.6425839954836";"2725.1788482905017";"46178.067134";"44446.47912051037";"47976.93168452748"
"для";"0.002581";"0.0024834463511076332";"0.002682375403871512";"2581.0";"2483.4463511076333";"2682.375403871512";"45438.654698";"43721.21705113825";"47223.37456293139"
"такой";"0.002499";"0.0024030348241910445";"0.0025987875608080805";"2499.0";"2403.0348241910447";"2598.7875608080803";"43995.039941999996";"42305.56745590315";"45751.80573770478"
"бы";"0.002395";"0.002301087714989176";"0.00249273546905968";"2395.0";"2301.087714989176";"2492.73546905968";"42164.11391";"40510.78268547192";"43884.75251145287"
"себя";"0.002362";"0.0022687484557292184";"0.002459074981864263";"2362.0";"2268.748455729218";"2459.074981864263";"41583.146995999996";"39941.44815052332";"43292.1576820693"
"мой";"0.002304";"0.0022119211165984695";"0.0023999027666189005";"2304.0";"2211.9211165984693";"2399.9027666189004";"40562.053631999996";"38940.99954914081";"42250.4274006862"
"когда";"0.002303";"0.002210941464373861";"0.0023988824265266787";"2303.0";"2210.941464373861";"2398.882426526679";"40544.448574";"38923.752714906754";"42232.46425418292"
"говорить";"0.002151";"0.002062087789492408";"0.002243737269250046";"2151.0";"2062.087789492408";"2243.7372692500458";"37868.479758";"36303.17513510563";"39501.12476190867"
"уже";"0.002134";"0.002045446542951451";"0.0022263786464049007";"2134.0";"2045.446542951451";"2226.3786464049012";"37569.193772";"36010.205024559786";"39195.52519991977"
"до";"0.002058";"0.001971068241038412";"0.002148757532238897";"2058.0";"1971.0682410384125";"2148.7575322388966";"36231.209364";"34700.77070543923";"37829.000983002654"
"наш";"0.001963";"0.0018781383167489841";"0.0020516881864295214";"1963.0";"1878.1383167489842";"2051.6881864295215";"34558.728854";"33064.733998388234";"36120.089520006535"
"день";"0.001961";"0.001876182432433235";"0.0020496440861116115";"1961.0";"1876.182432433235";"2049.6440861116116";"34523.518738";"33030.300541568184";"36084.10301535192"
"время";"0.001925";"0.0018409804166650934";"0.0020128463784738907";"1925.0";"1840.9804166650933";"2012.8463784738906";"33889.73665";"32410.567012253134";"35436.27723812279"
"вот";"0.001898";"0.0018145838386023226";"0.001985243163982264";"1898.0";"1814.5838386023227";"1985.243163982264";"33414.400084";"31945.85372445653";"34950.32104601127"
"или";"0.001882";"0.0017989434589256808";"0.001968883666589634";"1882.0";"1798.9434589256805";"1968.8836665896338";"33132.719156";"31670.503933107226";"34662.311145563166"
"другой";"0.001772";"0.0016914586042294365";"0.0018563693664346316";"1772.0";"1691.4586042294366";"1856.369366434632";"31196.162776";"29778.226832058277";"32681.490365504946"
"знать";"0.001759";"0.0016787609720547226";"0.0018430670984905617";"1759.0";"1678.7609720547225";"1843.0670984905616";"30967.297022";"29554.684281159767";"32447.30316681805"
"ни";"0.001682";"0.0016035754070105861";"0.0017642532551388253";"1682.0";"1603.5754070105859";"1764.2532551388254";"29611.707556";"28231.038047794973";"31059.780883407817"
"да";"0.001647";"0.0015694139287180913";"0.0017284150023422872";"1647.0";"1569.4139287180913";"1728.415002342287";"28995.530526";"27629.623241089863";"30428.8463643061"
"жизнь";"0.001609";"0.0015323345187080025";"0.0016894947043128543";"1609.0";"1532.3345187080026";"1689.494704312854";"28326.538322";"26976.83807725647";"29743.65226012065"
"стать";"0.001576";"0.001500142873658581";"0.001655686602906902";"1576.0";"1500.1428736585808";"1655.686602906902";"27745.571408";"26410.102299045986";"29148.458673998983"
"рука";"0.001555";"0.0014796617120020228";"0.0016341679259100404";"1555.0";"1479.6617120020228";"1634.1679259100404";"27375.86519";"26049.530260174906";"28769.621117385963"
"очень";"0.00152";"0.0014455343209441329";"0.001598295585878897";"1520.0";"1445.5343209441326";"1598.295585878897";"26759.688159999998";"25448.715561212073";"28138.086490541962"
"если";"0.001506";"0.0014318861852008098";"0.001583943829186607";"1506.0";"1431.88618520081";"1583.943829186607";"26513.217348";"25208.439339859";"27885.42298157231"
"чтобы";"0.001506";"0.0014318861852008098";"0.001583943829186607";"1506.0";"1431.88618520081";"1583.943829186607";"26513.217348";"25208.439339859";"27885.42298157231"
"сам";"0.001485";"0.0014114170740763075";"0.0015624131016576896";"1485.0";"1411.4170740763077";"1562.4131016576896";"26143.51113";"24848.07945130369";"27506.37327464352"
"нет";"0.001433";"0.0013607481026640424";"0.0015090824725948197";"1433.0";"1360.748102664042";"1509.0824725948198";"25228.048114";"23956.04927079042";"26567.48445681521"
"даже";"0.001416";"0.0013441884875056648";"0.0014916422183670957";"1416.0";"1344.1884875056649";"1491.6422183670957";"24928.762128";"23664.516285469505";"26260.447769601386"
"самый";"0.001413";"0.001341266477312759";"0.0014885642516095127";"1413.0";"1341.266477312759";"1488.5642516095124";"24875.946954";"23613.074126546806";"26206.259986312063"
"дело";"0.001387";"0.0013159458993722121";"0.0014618850293124923";"1387.0";"1315.9458993722121";"1461.8850293124924";"24418.215446";"23167.303883309956";"25736.570730378127"
"два";"0.001368";"0.0012974464497175783";"0.0014423846249473655";"1368.0";"1297.4464497175784";"1442.3846249473654";"24083.719344";"22841.61999917205";"25393.264980506614"
"идти";"0.001368";"0.0012974464497175783";"0.0014423846249473655";"1368.0";"1297.4464497175784";"1442.3846249473654";"24083.719344";"22841.61999917205";"25393.264980506614"
"во";"0.001339";"0.0012692172199516457";"0.001412614077525242";"1339.0";"1269.2172199516456";"1412.614077525242";"23573.172662";"22344.642771847477";"24869.15276644838"
"где";"0.001292";"0.001223484402253519";"0.0013643472563323812";"1292.0";"1223.484402253519";"1364.3472563323812";"22745.734936";"21539.51386376853";"24019.412579872438"
"под";"0.001285";"0.0012166750972223874";"0.0013571566151457063";"1285.0";"1216.6750972223874";"1357.1566151457064";"22622.49953";"21419.63565375577";"23892.820924723837"
"ее";"0.001255";"0.0011874983235843227";"0.0013263336192788856";"1255.0";"1187.4983235843226";"1326.3336192788856";"22094.34779";"20905.976861604766";"23350.1802947547"
"глаз";"0.001255";"0.0011874983235843227";"0.0013263336192788856";"1255.0";"1187.4983235843226";"1326.3336192788856";"22094.34779";"20905.976861604766";"23350.1802947547"
"первый";"0.001245";"0.0011777749209995986";"0.0013160570986953148";"1245.0";"1177.7749209995986";"1316.0570986953148";"21918.29721";"20734.795795143353";"23169.26155384274"
"со";"0.001239";"0.0011719414143845938";"0.0013098906514093422";"1239.0";"1171.9414143845938";"1309.8906514093421";"21812.666862";"20632.09657284281";"23060.70089171925"
"новый";"0.001199";"0.001133061858699101";"0.0012687705144216546";"1199.0";"1133.061858699101";"1268.7705144216543";"21108.464541999998";"19947.61973998548";"22336.778495083065"
"большой";"0.001191";"0.0011252881854093932";"0.001260544249176726";"1191.0";"1125.2881854093932";"1260.5442491767262";"20967.624078";"19810.763770847123";"22191.954618322714"
"там";"0.001176";"0.0011107146117368813";"0.0012451179380967956";"1176.0";"1110.7146117368814";"1245.1179380967956";"20703.548208";"19554.195161075277";"21920.373517034495"
"кто";"0.001148";"0.0010835179672948362";"0.0012163147976676138";"1148.0";"1083.5179672948361";"1216.3147976676141";"20210.606584";"19075.39665826769";"21413.29255919661"
"раз";"0.001121";"0.0010573019871789016";"0.0011885309852291519";"1121.0";"1057.3019871789015";"1188.5309852291516";"19735.270018";"18613.86280779982";"20924.156929756362"
"ли";"0.001109";"0.001045653476621204";"0.001176179587984895";"1109.0";"1045.653476621204";"1176.1795879848949";"19524.009321999998";"18408.79010381794";"20706.70986489018"
"слово";"0.001105";"0.0010417710629759577";"0.0011720620323628235";"1105.0";"1041.7710629759576";"1172.0620323628236";"19453.58909";"18340.43998641339";"20634.220059345385"
"какой";"0.001103";"0.0010398299361490044";"0.0011700031745561178";"1103.0";"1039.8299361490044";"1170.0031745561178";"19418.378974";"18306.26633603952";"20597.973748244578"
"ничто";"0.001097";"0.00103400687739234";"0.0011638262794118049";"1097.0";"1034.0068773923401";"1163.8262794118048";"19312.748626";"18203.751048891037";"20489.22915096903"
"видеть";"0.001096";"0.0010330364147095605";"0.001162796749777755";"1096.0";"1033.0364147095604";"1162.7967497777552";"19295.143568";"18186.665997073862";"20471.104222048867"
"при";"0.001087";"0.0010243028606956538";"0.0011535303729401961";"1087.0";"1024.3028606956539";"1153.5303729401962";"19136.698046";"18032.911272112906";"20307.969120373786"
"работа";"0.00107";"0.0010078091814050532";"0.0011360241828446947";"1070.0";"1007.8091814050533";"1136.0241828446947";"18837.41206";"17742.539091568484";"19999.771628383456"
"надо";"0.001062";"0.0010000488445160113";"0.0011277845811991007";"1062.0";"1000.0488445160113";"1127.7845811991006";"18696.571595999998";"17605.91791053736";"19854.712963515878"
"без";"0.001057";"0.0009951990935694562";"0.0011226343705615079";"1057.0";"995.1990935694562";"1122.634370561508";"18608.546306";"17520.537763837703";"19764.04320652884"
"стоять";"0.001051";"0.0009893798633056883";"0.001116453646924299";"1051.0";"989.3798633056884";"1116.4536469242992";"18502.915958";"17418.089877528713";"19655.231208413803"
"потом";"0.001047";"0.0009855006638733968";"0.0011123328770892723";"1047.0";"985.5006638733968";"1112.3328770892722";"18432.495726";"17349.796346529656";"19582.68481646351"
"теперь";"0.000999";"0.0009389687146521156";"0.0010628651951027368";"999.0";"938.9687146521154";"1062.8651951027368";"17587.452942";"16530.598681635944";"18711.803405964998"
"после";"0.000987";"0.0009273412169903079";"0.00105049278496259";"987.0";"927.341216990308";"1050.4927849625901";"17376.192246";"16325.895910904956";"18493.986407847926"
"много";"0.000986";"0.0009263723610020036";"0.0010494616486340649";"986.0";"926.3723610020037";"1049.4616486340649";"17358.587188";"16308.839145037213";"18475.833192978334"
"каждый";"0.000956";"0.0008973141508494976";"0.0010185200892816855";"956.0";"897.3141508494975";"1018.5200892816854";"16830.435448";"15797.267669926154";"17931.10524596925"
"хотеть";"0.000951";"0.0008924725476646777";"0.0010133617308823578";"951.0";"892.4725476646777";"1013.3617308823577";"16742.410158";"15712.030965044414";"17840.2920471643"
"дом";"0.000933";"0.0008750462583596159";"0.0009947881584844883";"933.0";"875.0462583596159";"994.7881584844882";"16425.519114";"15405.240131104021";"17513.303227832606"
"через";"0.000926";"0.0008682708636016631";"0.0009875636070246344";"926.0";"868.2708636016631";"987.5636070246343";"16302.283707999999";"15285.958913417368";"17386.114580357895"
"лицо";"0.000921";"0.000863431816951648";"0.000982402692090502";"921.0";"863.4318169516481";"982.402692090502";"16214.258418";"15200.767216479147";"17295.256373609427"
"тут";"0.000919";"0.0008614963207876304";"0.0009803382036208605";"919.0";"861.4963207876305";"980.3382036208604";"16179.048302";"15166.692694252839";"17258.910934361058"
"их";"0.000893";"0.0008363413565003133";"0.0009534933676706101";"893.0";"836.3413565003133";"953.4933676706102";"15721.316794";"14723.838088986691";"16786.306040456417"
"место";"0.000888";"0.000831505269646277";"0.000948329492940499";"888.0";"831.5052696462769";"948.3294929404989";"15633.291503999999";"14638.698499428345";"16695.395726328075"
"сейчас";"0.000887";"0.0008305381076867401";"0.0009472966625832063";"887.0";"830.53810768674";"947.2966625832063";"15615.686446";"14621.671557035304";"16677.212687983778"
"час";"0.000883";"0.0008266696455938566";"0.0009431651554087718";"883.0";"826.6696455938567";"943.1651554087719";"15545.266214";"14553.56705751929";"16604.47726455044"
"***";"0.000877";"0.0008208675131646998";"0.0009369673339369514";"877.0";"820.8675131646999";"936.9673339369514";"15439.635866";"14451.420179580304";"16495.364258065398"
"друг";"0.000872";"0.0008160329211839027";"0.000931801964333601";"872.0";"816.0329211839025";"931.8019643336012";"15351.610576";"14366.306907352035";"16404.42762660698"
"здесь";"0.000867";"0.0008111988047752413";"0.0009266361191581149";"867.0";"811.1988047752413";"926.6361191581149";"15263.585286";"14281.2020075988";"16313.482622673522"
"казаться";"0.000863";"0.0008073318568213601";"0.000922503097844678";"863.0";"807.33185682136";"922.503097844678";"15193.165054";"14213.124164587738";"16240.720542735231"
"над";"0.000862";"0.0008063651680504779";"0.0009214697942987306";"862.0";"806.3651680504779";"921.4697942987307";"15175.559996";"14196.10555270841";"16222.529173877221"
"тогда";"0.000862";"0.0008063651680504779";"0.0009214697942987306";"862.0";"806.3651680504779";"921.4697942987307";"15175.559996";"14196.10555270841";"16222.529173877221"
"несколько";"0.00086";"0.0008044318486044258";"0.0009194031291111237";"860.0";"804.4318486044257";"919.4031291111237";"15140.34988";"14162.069351728134";"16186.145413382821"
"ну";"0.000859";"0.0008034652179966755";"0.0009183697674020446";"859.0";"803.4652179966755";"918.3697674020447";"15122.744822";"14145.051763814115";"16167.953020559506"
"жить";"0.000854";"0.0007986323574679205";"0.0009132026663466519";"854.0";"798.6323574679204";"913.2026663466519";"15034.719532";"14059.968973899471";"16076.985906787455"
"пойти";"0.000854";"0.0007986323574679205";"0.0009132026663466519";"854.0";"798.6323574679204";"913.2026663466519";"15034.719532";"14059.968973899471";"16076.985906787455"
"голова";"0.000847";"0.0007918671779990767";"0.0009059678995976891";"847.0";"791.8671779990766";"905.9678995976892";"14911.484126";"13940.867596970067";"15949.617418555494"
"перед";"0.000844";"0.0007889681127125272";"0.00090286698793375";"844.0";"788.9681127125272";"902.86698793375";"14858.668952";"13889.829384454577";"15895.025688858968"
"можно";"0.000836";"0.0007812381534740504";"0.0008945970086375907";"836.0";"781.2381534740504";"894.5970086375906";"14717.828488";"13753.743003723557";"15749.432223691285"
"думать";"0.000827";"0.0007725435003516813";"0.0008852917309084943";"827.0";"772.5435003516814";"885.2917309084943";"14559.382966";"13600.673131214371";"15585.612269564434"
"сила";"0.00082";"0.0007657821442202122";"0.0008780531408221566";"820.0";"765.7821442202122";"878.0531408221565";"14436.14756";"13481.639064361201";"15458.176471256234"
"должен";"0.000817";"0.0007628847322588521";"0.0008749505758330283";"817.0";"762.8847322588521";"874.9505758330283";"14383.332386";"13430.62995873156";"15403.555634673861"
"какой-то";"0.000803";"0.0007493659890065249";"0.0008604694266497423";"803.0";"749.3659890065247";"860.4694266497423";"14136.861574";"13192.631699687232";"15148.61416339546"
"тоже";"0.0008";"0.0007464696605347993";"0.0008573657781709793";"800.0";"746.4696605347993";"857.3657781709793";"14084.0464";"13141.641668955453";"15093.974251915224"
"земля";"0.000797";"0.000743573526843208";"0.0008542619349120819";"797.0";"743.573526843208";"854.261934912082";"14031.231226";"13090.655067339234";"15039.330911319428"
"сидеть";"0.000791";"0.0007377818482051804";"0.0008480536596491325";"791.0";"737.7818482051804";"848.0536596491324";"13925.600878";"12988.692228999396";"14930.033865235237"
"мир";"0.000774";"0.0007213764257193561";"0.0008304592127488551";"774.0";"721.376425719356";"830.4592127488552";"13626.314892";"12699.873814621955";"14620.282607077932"
"русский";"0.000766";"0.0007136584879100511";"0.000822177212023524";"766.0";"713.6584879100509";"822.1772120235239";"13485.474428";"12563.999071848746";"14474.477503952436"
"спросить";"0.000755";"0.0007030487417873424";"0.000810787042661108";"755.0";"703.0487417873425";"810.787042661108";"13291.81879";"12377.213875993188";"14273.95291169728"
"смотреть";"0.000746";"0.000694370161857202";"0.0008014656917397828";"746.0";"694.3701618572019";"801.4656917397828";"13133.373268";"12224.426972965428";"14109.849988088996"
"потому";"0.00074";"0.000688585521075785";"0.0007952503786202226";"740.0";"688.5855210757851";"795.2503786202225";"13027.74292";"12122.588036499417";"14000.429040130979"
"писать";"0.000739";"0.0006876214991176182";"0.0007942144082615598";"739.0";"687.6214991176182";"794.2144082615598";"13010.137862";"12105.616374012618";"13982.190721880439"
"город";"0.000733";"0.000681837880885887";"0.0007879980725923139";"733.0";"681.837880885887";"787.998072592314";"12904.507513999999";"12003.795439593132";"13872.751771875897"
"дать";"0.00073";"0.0006789464041362694";"0.0007848895723914431";"730.0";"678.9464041362694";"784.8895723914432";"12851.69234";"11952.890823710462";"13818.026445546555"
"вечер";"0.000729";"0.0006779826281286729";"0.0007838533560822101";"729.0";"677.982628128673";"783.85335608221";"12834.087282";"11935.923491197718";"13799.783797321961"
"прийти";"0.000728";"0.0006770188769937136";"0.0007828171149003399";"728.0";"677.0188769937134";"782.8171149003399";"12816.482224";"11918.956596569193";"13781.540711213149"
"иметь";"0.000727";"0.0006760551507825525";"0.0007817808487946714";"727.0";"676.0551507825526";"781.7808487946714";"12798.877166";"11901.990140725584";"13763.29718631942"
"сторона";"0.000707";"0.0006567859409304072";"0.0007610502123102264";"707.0";"656.7859409304072";"761.0502123102264";"12446.776006";"11562.754583664391";"13398.333128633849"
"ведь";"0.000705";"0.0006548595856772551";"0.0007589765829297195";"705.0";"654.8595856772552";"758.9765829297195";"12411.56589";"11528.840987704047";"13361.826763119523"
"делать";"0.000703";"0.000652933335027419";"0.0007569028489458966";"703.0";"652.9333350274189";"756.9028489458966";"12376.355774";"11494.929233291141";"13325.318556057748"
"сделать";"0.000701";"0.0006510071894266793";"0.0007548290099129772";"701.0";"651.0071894266794";"754.8290099129772";"12341.145658";"11461.019328273676";"13288.808499600538"
"об";"0.00069";"0.0006404152866004594";"0.0007434209972540726";"690.0";"640.4152866004594";"743.4209972540726";"12147.49002";"11274.54826468771";"13087.969775075788"
"последний";"0.000689";"0.0006394525472213236";"0.0007423837443163788";"689.0";"639.4525472213237";"742.3837443163789";"12129.884962";"11257.59918207914";"13069.70887694702"
"что-то";"0.000685";"0.0006356018609452027";"0.0007382344613251816";"685.0";"635.6018609452027";"738.2344613251814";"12059.46473";"11189.807626848227";"12996.660509228577"
"вода";"0.000683";"0.0006336766813813534";"0.0007361596562553718";"683.0";"633.6766813813533";"736.1596562553718";"12024.254614";"11155.914728966245";"12960.133445635884"
"ночь";"0.000681";"0.0006317516115045287";"0.0007340847414985376";"681.0";"631.7516115045286";"734.0847414985375";"11989.044498";"11122.023762130695";"12923.604450996761"
"три";"0.000662";"0.0006134690120371248";"0.0007143674869461806";"662.0";"613.4690120371248";"714.3674869461804";"11654.548396";"10800.15753811628";"12576.48104100175"
"конец";"0.00066";"0.0006115451237018406";"0.0007122913906478058";"660.0";"611.5451237018405";"712.2913906478059";"11619.33828";"10766.287372388078";"12539.931245255279"
"чем";"0.000651";"0.0006028890626103402";"0.0007029475208878404";"651.0";"602.8890626103403";"702.9475208878405";"11460.892758";"10613.89691482067";"12375.431876186643"
"свет";"0.000647";"0.0005990426875031001";"0.0006987939267277626";"647.0";"599.0426875031";"698.7939267277625";"11390.472526";"10546.181257967952";"12302.30761009001"
"ваш";"0.000645";"0.0005971196780967471";"0.0006967169515004566";"645.0";"597.119678096747";"696.7169515004564";"11355.26241";"10512.32656583456";"12265.742340748724"
"старый";"0.000641";"0.000593274018341086";"0.0006925626419887997";"641.0";"593.274018341086";"692.5626419887997";"11284.842177999999";"10444.623502787883";"12192.605480846054"
"работать";"0.00064";"0.0005923126786128965";"0.0006915239894001597";"640.0";"592.3126786128964";"691.5239894001596";"11267.23712";"10427.699061115401";"12174.319941781196"
"всегда";"0.00064";"0.0005923126786128965";"0.0006915239894001597";"640.0";"592.3126786128964";"691.5239894001596";"11267.23712";"10427.699061115401";"12174.319941781196"
"взять";"0.000631";"0.000583661989741126";"0.0006821747474204644";"631.0";"583.661989741126";"682.1747474204644";"11108.791598";"10275.40318178793";"12009.725994472627"
"отец";"0.000623";"0.0005759745863116584";"0.0006738622123152959";"623.0";"575.9745863116583";"673.8622123152959";"10967.951133999999";"10140.065998542752";"11863.3833318191"
"мысль";"0.000618";"0.0005711709794534903";"0.0006686658575893165";"618.0";"571.1709794534902";"668.6658575893166";"10879.925844";"10055.498221195505";"11771.901205479659"
"никто";"0.000609";"0.0005625265002131586";"0.0006593104059781826";"609.0";"562.5265002131586";"659.3104059781825";"10721.480322";"9903.311662789669";"11607.19793724945"
"увидеть";"0.000607";"0.0005606058609159284";"0.0006572310606417536";"607.0";"560.6058609159285";"657.2310606417536";"10686.270206";"9869.498696564853";"11570.59094199959"
"хорошо";"0.000601";"0.0005548447308407769";"0.0006509922368159282";"601.0";"554.8447308407768";"650.9922368159282";"10580.639858";"9768.073667446264";"11460.756086694151"
"товарищ";"0.0006";"0.0005538846582415838";"0.0006499523170982917";"600.0";"553.8846582415838";"649.9523170982917";"10563.0348";"9751.17153365326";"11442.448239749818"
"книга";"0.000599";"0.0005529246189327153";"0.0006489123640903307";"599.0";"552.9246189327152";"648.9123640903308";"10545.429742";"9734.26998593835";"11424.13980672739"
"понять";"0.000599";"0.0005529246189327153";"0.0006489123640903307";"599.0";"552.9246189327152";"648.9123640903308";"10545.429742";"9734.26998593835";"11424.13980672739"
"голос";"0.000599";"0.0005529246189327153";"0.0006489123640903307";"599.0";"552.9246189327152";"648.9123640903308";"10545.429742";"9734.26998593835";"11424.13980672739"
"вдруг";"0.000598";"0.0005519646129973875";"0.0006478723777088289";"598.0";"551.9646129973875";"647.8723777088289";"10527.824684";"9717.36902576656";"11405.83078616184"
"хороший";"0.000595";"0.0005490847962700311";"0.0006447522174856967";"595.0";"549.084796270031";"644.7522174856967";"10475.00951";"9666.66968525208";"11350.900184464304"
