"word_0";"freq";"freq_CI_bottom";"freq_CI_upper";"ipm";"ipm_CI_bottom";"ipm_CI_upper";"hits";"hits_CI_bottom";"hits_CI_upper"
"ни";"0.002252";"0.002160985161246617";"0.0023468391214956177";"2252.0";"2160.985161246617";"2346.8391214956177";"4492.776032";"4311.19997244958";"4681.981596809701"
"все";"0.00225";"0.0021590263316030155";"0.0023447979665055605";"2250.0";"2159.0263316030155";"2344.7979665055605";"4488.786";"4307.292075969322";"4677.909459946057"
"при";"0.002239";"0.002148253098389488";"0.0023335712842339628";"2239.0";"2148.253098389488";"2333.571284233962";"4466.840824";"4285.799303336603";"4655.512049187303"
"только";"0.002237";"0.0021462943888828985";"0.0023315300091068937";"2237.0";"2146.2943888828986";"2331.530009106894";"4462.850792";"4281.891646531604";"4651.439672648399"
"их";"0.002215";"0.0021247498157798707";"0.002309074751239672";"2215.0";"2124.749815779871";"2309.074751239672";"4418.96044";"4238.909878477894";"4606.641073919165"
"князь";"0.002191";"0.002101249247954784";"0.0022845755034608508";"2191.0";"2101.2492479547836";"2284.5755034608505";"4371.080056";"4192.02586965776";"4557.764682612452"
"день";"0.002183";"0.002093416336307251";"0.002276408476573747";"2183.0";"2093.416336307251";"2276.408476573747";"4355.119928";"4176.399085594347";"4541.47133330025"
"во";"0.002155";"0.0020660035843621787";"0.002247821443647593";"2155.0";"2066.0035843621786";"2247.821443647593";"4299.25948";"4121.710206859896";"4484.4397452200465"
"ты";"0.002058";"0.001971068241038412";"0.002148757532238897";"2058.0";"1971.0682410384122";"2148.7575322388966";"4105.742928";"3932.312677963489";"4286.805656937116"
"еще";"0.001949";"0.0018644476027785467";"0.0020373790079643455";"1949.0";"1864.4476027785465";"2037.3790079643452";"3888.2861839999996";"3719.602798704845";"4064.603718952996"
"сказать";"0.001949";"0.0018644476027785467";"0.0020373790079643455";"1949.0";"1864.4476027785465";"2037.3790079643452";"3888.2861839999996";"3719.602798704845";"4064.603718952996"
"такой";"0.001938";"0.0018536913973865895";"0.002026135297871178";"1938.0";"1853.6913973865894";"2026.1352978711777";"3866.341008";"3698.1439968486043";"4042.172337417766"
"когда";"0.001901";"0.0018175165796134895";"0.001988310399921586";"1901.0";"1817.5165796134895";"1988.310399921586";"3792.525416";"3625.974656594185";"3966.7110608099624"
"самый";"0.001889";"0.0018057859367422372";"0.0019760411349908844";"1889.0";"1805.7859367422373";"1976.0411349908843";"3768.585224";"3602.571836375751";"3942.2336809649737"
"великий";"0.001879";"0.0017960110585469916";"0.0019658160900178343";"1879.0";"1796.0110585469915";"1965.8160900178343";"3748.6350639999996";"3583.0707979781846";"3921.8345526430194"
"уже";"0.001682";"0.0016035754070105861";"0.0017642532551388253";"1682.0";"1603.575407010586";"1764.2532551388251";"3355.616912";"3199.1585941926314";"3519.7134720540384"
"сам";"0.001671";"0.0015928379902151702";"0.0017529907564491165";"1671.0";"1592.8379902151703";"1752.9907564491168";"3333.671736";"3177.737275887108";"3497.2446069680905"
"ее";"0.001633";"0.0015557518401539123";"0.001714077198470853";"1633.0";"1555.7518401539123";"1714.077198470853";"3257.861128";"3103.7498131364973";"3419.611436184527"
"место";"0.001572";"0.0014962414312131472";"0.0016515880760850177";"1572.0";"1496.241431213147";"1651.5880760850175";"3136.165152";"2985.025595133128";"3294.9446371988274"
"вы";"0.00157";"0.0014942907571988864";"0.0016495387654656194";"1570.0";"1494.2907571988865";"1649.5387654656195";"3132.17512";"2981.1339692638935";"3290.8562297241583"
"два";"0.001564";"0.001488438924711271";"0.0016433906440522575";"1564.0";"1488.438924711271";"1643.3906440522576";"3120.205024";"2969.459469821781";"3278.5906291345586"
"говорить";"0.001534";"0.0014591840795326282";"0.001612645719726015";"1534.0";"1459.184079532628";"1612.6457197260147";"3060.354544";"2911.0955856128658";"3217.254013184915"
"без";"0.001528";"0.00145333398570926";"0.0016064958596484062";"1528.0";"1453.3339857092599";"1606.4958596484062";"3048.384448";"2899.4245548337453";"3204.9849439323243"
"час";"0.001486";"0.0014123917085478973";"0.001563438459502929";"1486.0";"1412.3917085478972";"1563.4384595029292";"2964.5937759999997";"2817.7440568203915";"3119.0847417236955"
"между";"0.001483";"0.0014094678308619578";"0.0015603623602383802";"1483.0";"1409.4678308619575";"1560.36236023838";"2958.6087279999997";"2811.9108740548995";"3112.9478744733324"
"видеть";"0.001481";"0.0014075186220104466";"0.0015583115844562323";"1481.0";"1407.5186220104463";"1558.3115844562321";"2954.618696";"2808.0221712087928";"3108.856543975535"
"первый";"0.001463";"0.0013899773002171388";"0.0015398530445466087";"1463.0";"1389.9773002171391";"1539.8530445466085";"2918.708408";"2773.0269535699954";"3072.031461519197"
"сие";"0.001444";"0.0013714645433817682";"0.0015203659473622187";"1444.0";"1371.4645433817682";"1520.3659473622188";"2880.803104";"2736.0937074793214";"3033.1543908427843"
"дело";"0.001368";"0.0012974464497175783";"0.0014423846249473655";"1368.0";"1297.4464497175784";"1442.3846249473654";"2729.181888";"2588.426426329764";"2877.5804049239932"
"какой";"0.001339";"0.0012692172199516457";"0.001412614077525242";"1339.0";"1269.2172199516456";"1412.614077525242";"2671.326424";"2532.108661279052";"2818.1876864880983"
"берег";"0.001337";"0.0012672706837465408";"0.0014105606290966879";"1337.0";"1267.2706837465407";"1410.560629096688";"2667.3363919999997";"2528.2252904052884";"2814.091024017958"
"ли";"0.001335";"0.001265324187670813";"0.0014085071405387564";"1335.0";"1265.324187670813";"1408.5071405387564";"2663.34636";"2524.3419995902746";"2809.9942814890674"
"где";"0.001329";"0.0012594849411218475";"0.0014023464331867452";"1329.0";"1259.4849411218474";"1402.3464331867451";"2651.376264";"2512.6926092971435";"2797.7035717504873"
"народ";"0.001329";"0.0012594849411218475";"0.0014023464331867452";"1329.0";"1259.4849411218474";"1402.3464331867451";"2651.376264";"2512.6926092971435";"2797.7035717504873"
"всякий";"0.001322";"0.0012526729475818075";"0.0013951584805089786";"1322.0";"1252.6729475818074";"1395.1584805089785";"2637.4111519999997";"2499.1025731928676";"2783.3634911511003"
"слово";"0.001299";"0.0012302942247245066";"0.0013715373800792002";"1299.0";"1230.2942247245066";"1371.5373800792";"2591.525784";"2454.4566630329864";"2736.2390178560854"
"под";"0.00129";"0.001221538833546649";"0.0013622928404055927";"1290.0";"1221.538833546649";"1362.2928404055926";"2573.57064";"2436.989517546901";"2717.7960132946037"
"тогда";"0.001287";"0.001218620559900287";"0.0013592111371014657";"1287.0";"1218.6205599002872";"1359.2111371014655";"2567.585592";"2431.1675149300313";"2711.6479658956177"
"более";"0.001282";"0.0012137569830826124";"0.001354074752334993";"1282.0";"1213.7569830826124";"1354.074752334993";"2557.6105119999997";"2421.4646013615406";"2701.4007961043485"
"должен";"0.00126";"0.0011923604393054175";"0.0013314714651419383";"1260.0";"1192.3604393054175";"1331.471465141938";"2513.72016";"2378.7781541813365";"2656.306876501609"
"хотеть";"0.001259";"0.0011913879941811843";"0.0013304439179493421";"1259.0";"1191.3879941811842";"1330.4439179493422";"2511.725144";"2376.8381105993694";"2654.256903411625"
"остров";"0.001256";"0.001188470724722346";"0.001327361210457692";"1256.0";"1188.470724722346";"1327.361210457692";"2505.740096";"2371.0181113526755";"2648.106852642463"
"город";"0.001239";"0.0011719414143845938";"0.0013098906514093422";"1239.0";"1171.9414143845936";"1309.8906514093421";"2471.824824";"2338.041872759895";"2613.25280781206"
"знать";"0.001208";"0.0011418081442049126";"0.0012780241597673088";"1208.0";"1141.8081442049124";"1278.0241597673087";"2409.979328";"2277.925516619108";"2549.6786471223368"
"чтобы";"0.001189";"0.001123344886071596";"0.0012584875638808643";"1189.0";"1123.344886071596";"1258.487563880864";"2372.074024";"2241.091021231011";"2510.702825743346"
"несколько";"0.001153";"0.0010883737964876873";"0.0012214589300589107";"1153.0";"1088.3737964876873";"1221.4589300589107";"2300.253448";"2171.32313797368";"2436.8301088104076"
"это";"0.001146";"0.001081575723726526";"0.001214257056602265";"1146.0";"1081.575723726526";"1214.257056602265";"2286.288336";"2157.7608740459987";"2422.462256034424"
"чтоб";"0.00113";"0.001066039605998679";"0.0011977932972608398";"1130.0";"1066.039605998679";"1197.7932972608398";"2254.3680799999997";"2126.7660706010606";"2389.6167927281317"
"ибо";"0.001123";"0.0010592435892718014";"0.0011905893677699108";"1123.0";"1059.2435892718013";"1190.5893677699107";"2240.402968";"2113.2079084946718";"2375.244838130856"
"со";"0.001119";"0.0010553604373280572";"0.0011864725504463372";"1119.0";"1055.3604373280573";"1186.472550446337";"2232.422904";"2105.4609582364715";"2367.03172170125"
"кто";"0.001081";"0.001018481105971372";"0.0011473521737635007";"1081.0";"1018.4811059713719";"1147.3521737635006";"2156.612296";"2031.8861021105827";"2288.985944292964"
"после";"0.001079";"0.0010165406311851422";"0.0011452926639160714";"1079.0";"1016.540631185142";"1145.2926639160714";"2152.622264";"2028.0148238644574";"2284.877189195185"
"случай";"0.001075";"0.0010126598477132643";"0.001141173478120631";"1075.0";"1012.6598477132643";"1141.1734781206308";"2144.6422";"2020.2725987455256";"2276.6593476263088"
"земля";"0.001063";"0.0010010188372701918";"0.0011288145807617496";"1063.0";"1001.0188372701917";"1128.8145807617493";"2120.7020079999998";"1997.0485966554288";"2252.0031496529823"
"весьма";"0.001048";"0.000986470442083448";"0.001113363091196051";"1048.0";"986.4704420834479";"1113.3630911960508";"2090.7767679999997";"1968.0243154835518";"2221.1771807455802"
"дом";"0.001044";"0.0009825914161245748";"0.0011092421478876059";"1044.0";"982.5914161245747";"1109.2421478876058";"2082.796704";"1960.2855966311847";"2212.9558329101396"
"можно";"0.001031";"0.00096998619414527";"0.0010958474697481267";"1031.0";"969.9861941452699";"1095.8474697481267";"2056.861496";"1935.13797709892";"2186.2332357070286"
"сет";"0.001026";"0.0009651386954615409";"0.0010906950068477084";"1026.0";"965.1386954615409";"1090.695006847708";"2046.8864159999998";"1925.4671396649014";"2175.9539897812874"
"если";"0.001025";"0.0009641692403738058";"0.0010896644696186137";"1025.0";"964.1692403738058";"1089.6644696186136";"2044.8914";"1923.5330612535884";"2173.898051520648"
"сделать";"0.001018";"0.0009573834741302483";"0.0010824502896443647";"1018.0";"957.3834741302484";"1082.4502896443646";"2030.9262879999999";"1909.9953490254316";"2159.5056470451414"
"часть";"0.001018";"0.0009573834741302483";"0.0010824502896443647";"1018.0";"957.3834741302484";"1082.4502896443646";"2030.9262879999999";"1909.9953490254316";"2159.5056470451414"
"этот";"0.001018";"0.0009573834741302483";"0.0010824502896443647";"1018.0";"957.3834741302484";"1082.4502896443646";"2030.9262879999999";"1909.9953490254316";"2159.5056470451414"
"государь";"0.001011";"0.0009505984471948133";"0.0010752353703619932";"1011.0";"950.5984471948132";"1075.235370361993";"2016.9611759999998";"1896.4591117288076";"2145.111767638102"
"находиться";"0.000996";"0.0009360616291437126";"0.001059772303660651";"996.0";"936.0616291437125";"1059.7723036606508";"1987.035936";"1867.4579271277728";"2114.2627021598573"
"сердце";"0.000974";"0.0009147473305452326";"0.0010370867712888817";"974.0";"914.7473305452326";"1037.0867712888817";"1943.1455839999999";"1824.9355603950276";"2069.0047021096593"
"образ";"0.000972";"0.0009128100499940886";"0.0010350240672063668";"972.0";"912.8100499940886";"1035.024067206367";"1939.155552";"1821.0706546990068";"2064.889574461777"
"хотя";"0.000971";"0.0009118414339597594";"0.0010339926909238664";"971.0";"911.8414339597595";"1033.9926909238663";"1937.1605359999999";"1819.1382502126635";"2062.8319622761683"
"друг";"0.000968";"0.0009089356831211626";"0.0010308984648119744";"968.0";"908.9356831211626";"1030.8984648119745";"1931.1754879999999";"1813.3412307976494";"2056.658931675326"
"сторона";"0.000956";"0.0008973141508494976";"0.0010185200892816855";"956.0";"897.3141508494975";"1018.5200892816855";"1907.2352959999998";"1790.156087971161";"2031.963874438391"
"дать";"0.000947";"0.0008885995656792163";"0.0010092347436005012";"947.0";"888.5995656792162";"1009.2347436005011";"1889.2801519999998";"1772.7703511230873";"2013.4394612388974"
"новый";"0.000946";"0.0008876313621473691";"0.001008202954815519";"946.0";"887.631362147369";"1008.2029548155189";"1887.285136";"1770.8387695857957";"2011.381026104237"
"большой";"0.000946";"0.0008876313621473691";"0.001008202954815519";"946.0";"887.631362147369";"1008.2029548155189";"1887.285136";"1770.8387695857957";"2011.381026104237"
"очень";"0.000941";"0.0008827905976067716";"0.0010030437577719686";"941.0";"882.7905976067716";"1003.0437577719686";"1877.3100559999998";"1761.181366875071";"2001.0883454552015"
"рука";"0.000927";"0.000869238725203402";"0.000988595737739725";"927.0";"869.2387252034019";"988.595737739725";"1849.3798319999999";"1734.1451646003902";"1972.2643143225553"
"некоторый";"0.00092";"0.0008624640600914733";"0.0009813704566338471";"920.0";"862.4640600914734";"981.3704566338471";"1835.41472";"1720.6295993074507";"1957.849762911831"
"имя";"0.00092";"0.0008624640600914733";"0.0009813704566338471";"920.0";"862.4640600914734";"981.3704566338471";"1835.41472";"1720.6295993074507";"1957.849762911831"
"жизнь";"0.000918";"0.0008605285990687264";"0.000979305933022935";"918.0";"860.5285990687264";"979.3059330229348";"1831.4246879999998";"1716.7683235996942";"1953.7310052756834"
"казаться";"0.000917";"0.0008595608949634464";"0.0009782736448113855";"917.0";"859.5608949634465";"978.2736448113853";"1829.429672";"1714.837738426395";"1951.671573777031"
"здесь";"0.000916";"0.0008585932085005532";"0.0009772413389574491";"916.0";"858.5932085005533";"977.241338957449";"1827.434656";"1712.9071884499397";"1949.612107081534"
"ничто";"0.000908";"0.00085085235540092";"0.0009689822535224462";"908.0";"850.85235540092";"968.9822535224462";"1811.474528";"1697.4640626625219";"1933.1350994933364"
"число";"0.000899";"0.0008421452661726267";"0.000959689411899274";"899.0";"842.1452661726266";"959.689411899274";"1793.519384";"1680.0932803386488";"1914.5957317696418"
"всегда";"0.000876";"0.0008199005569181608";"0.0009359342978666608";"876.0";"819.9005569181609";"935.9342978666607";"1747.634016";"1635.7147294606416";"1867.203899192754"
"сила";"0.000873";"0.0008169998016648315";"0.0009328350761695017";"873.0";"816.9998016648317";"932.8350761695016";"1741.648968";"1629.9276763181656";"1861.0209023193745"
"взять";"0.000849";"0.0007937999875957935";"0.0009080350746346313";"849.0";"793.7999875957935";"908.0350746346312";"1693.768584";"1583.6436760534095";"1811.5445024572834"
"потому";"0.000849";"0.0007937999875957935";"0.0009080350746346313";"849.0";"793.7999875957935";"908.0350746346312";"1693.768584";"1583.6436760534095";"1811.5445024572834"
"там";"0.000845";"0.0007899344478799788";"0.0009039006450831279";"845.0";"789.9344478799788";"903.9006450831278";"1685.7885199999998";"1575.931862471724";"1803.2962493511614"
"жить";"0.000844";"0.0007889681127125272";"0.00090286698793375";"844.0";"788.9681127125272";"902.86698793375";"1683.793504";"1574.004008351295";"1801.2340867996381"
"скоро";"0.000842";"0.0007870355023387103";"0.000900799613673908";"842.0";"787.0355023387102";"900.799613673908";"1679.8034719999998";"1570.1484197337645";"1797.1096420732651"
"делать";"0.000841";"0.0007860692272034164";"0.0008997658964923724";"841.0";"786.0692272034164";"899.7658964923723";"1677.808456";"1568.220685378451";"1795.0473597566265"
"идти";"0.000835";"0.0007802719993696967";"0.000893563170425115";"835.0";"780.2719993696967";"893.5631704251149";"1665.83836";"1556.6551230945347";"1782.6728220088312"
"сын";"0.000834";"0.0007793058655637179";"0.0008925293119142643";"834.0";"779.3058655637179";"892.5293119142642";"1663.843344";"1554.7276706934663";"1780.6102577379477"
"оный";"0.000825";"0.0007706115807866949";"0.0008832236658398216";"825.0";"770.611580786695";"883.2236658398216";"1645.8881999999999";"1537.382433454749";"1762.0453449290974"
"оно";"0.00082";"0.0007657821442202122";"0.0008780531408221566";"820.0";"765.7821442202122";"878.0531408221565";"1635.91312";"1527.7476302336308";"1751.7300647904556"
"твой";"0.00082";"0.0007657821442202122";"0.0008780531408221566";"820.0";"765.7821442202122";"878.0531408221565";"1635.91312";"1527.7476302336308";"1751.7300647904556"
"да";"0.000818";"0.0007638505153255814";"0.0008759847850831285";"818.0";"763.8505153255813";"875.9847850831284";"1631.923088";"1523.89399968278";"1747.6036619974025"
"многий";"0.000814";"0.0007599875090417789";"0.0008718478220996128";"814.0";"759.9875090417789";"871.8478220996128";"1623.943024";"1516.1872403384937";"1739.3503546538811"
"°";"0.000802";"0.0007484005246077709";"0.0008594348987316667";"802.0";"748.400524607771";"859.4348987316667";"1600.002832";"1493.0710210008967";"1714.5863739280549"
"думать";"0.000779";"0.0007262008773316612";"0.0008356347227206977";"779.0";"726.2008773316612";"835.6347227206977";"1554.117464";"1448.7823694907013";"1667.1046419833554"
"много";"0.000772";"0.0007194468039445255";"0.0008283888498900265";"772.0";"719.4468039445254";"828.3888498900264";"1540.1523519999998";"1435.3078850181914";"1652.6490097522012"
"закон";"0.000772";"0.0007194468039445255";"0.0008283888498900265";"772.0";"719.4468039445254";"828.3888498900264";"1540.1523519999998";"1435.3078850181914";"1652.6490097522012"
"вода";"0.000771";"0.0007184820272766238";"0.000827353634241099";"771.0";"718.4820272766236";"827.3536342410988";"1538.157336";"1433.3831401293007";"1650.5837379691402"
"найти";"0.000769";"0.0007165525426015317";"0.0008252831342825319";"769.0";"716.5525426015317";"825.2831342825319";"1534.1673039999998";"1429.5337873307374";"1646.4530574237997"
"также";"0.000769";"0.0007165525426015317";"0.0008252831342825319";"769.0";"716.5525426015317";"825.2831342825319";"1534.1673039999998";"1429.5337873307374";"1646.4530574237997"
"россия";"0.000765";"0.0007126938491447181";"0.0008211418584720274";"765.0";"712.6938491447181";"821.1418584720274";"1526.18724";"1421.8356321452989";"1638.19114592143"
"нет";"0.000758";"0.000705942028289746";"0.0008138937331091929";"758.0";"705.9420282897458";"813.8937331091929";"1512.2221279999999";"1408.3656415104958";"1623.7310198525695"
"бог";"0.000752";"0.0007001556676991429";"0.000807680139798819";"752.0";"700.1556676991429";"807.6801397988189";"1500.2520319999999";"1396.8217595504732";"1611.3348017808805"
"1";"0.000743";"0.0006914777326813359";"0.0007983581439651603";"743.0";"691.4777326813357";"798.3581439651604";"1482.2968879999999";"1379.5091403429878";"1592.7372709407982"
"последний";"0.000733";"0.000681837880885887";"0.0007879980725923139";"733.0";"681.837880885887";"787.998072592314";"1462.346728";"1360.2774817734387";"1572.0687627908278"
"отец";"0.000726";"0.0006750914495465267";"0.0007807445577138677";"726.0";"675.0914495465267";"780.7445577138677";"1448.381616";"1346.8182433085135";"1557.5978845520895"
"стать";"0.000711";"0.0006606389634792349";"0.0007651971590287167";"711.0";"660.6389634792349";"765.1971590287168";"1418.4563759999999";"1317.9853023644894";"1526.5805754168343"
"право";"0.000709";"0.0006587124003442405";"0.0007631237375300521";"709.0";"658.7124003442403";"763.1237375300522";"1414.466344";"1314.1417780851652";"1522.4440663522544"
"три";"0.000707";"0.0006567859409304072";"0.0007610502123102264";"707.0";"656.7859409304072";"761.0502123102264";"1410.476312";"1310.2984607312171";"1518.3073503622984"
"ветер";"0.000705";"0.0006548595856772551";"0.0007589765829297195";"705.0";"654.8595856772552";"758.9765829297195";"1406.4862799999999";"1306.4553511794948";"1514.1704265701173"
"жена";"0.000694";"0.0006442665135965913";"0.0007475697395252586";"694.0";"644.2665135965912";"747.5697395252586";"1384.541104";"1285.322002889417";"1491.4135914687233"
"даже";"0.000689";"0.0006394525472213236";"0.0007423837443163788";"689.0";"639.4525472213236";"742.3837443163787";"1374.566024";"1275.718062947296";"1481.0674480510847"
"ваш";"0.000684";"0.0006346392574824214";"0.0007371970724711332";"684.0";"634.6392574824214";"737.1970724711332";"1364.590944";"1266.1154729055506";"1470.7199547330702"
"оставить";"0.000679";"0.0006298266517972754";"0.0007320097165721318";"679.0";"629.8266517972754";"732.0097165721318";"1354.6158639999999";"1256.5142475619932";"1460.371096716868"
"разный";"0.000676";"0.0006269394198686599";"0.0007288969715502587";"676.0";"626.9394198686598";"728.8969715502586";"1348.6308159999999";"1250.7541736686944";"1454.1611205943107"
"однако";"0.000675";"0.00062597706483946";"0.000727859334262629";"675.0";"625.97706483946";"727.859334262629";"1346.6358";"1248.83425998776";"1452.0910176032933"
"ветр";"0.000672";"0.0006230901674577643";"0.0007247462546938363";"672.0";"623.0901674577643";"724.7462546938362";"1340.650752";"1243.074853520919";"1445.8803740542783"
"рубль";"0.000667";"0.000618279234589406";"0.0007195572259780469";"667.0";"618.279234589406";"719.557225978047";"1330.6756719999998";"1233.4769654736183";"1435.5281787418194"
